23048,0
1905,1
7078,0
13450,0
18163,0
6539,0
23328,0
24838,0
7904,0
30443,0
25528,0
2651,0
3603,0
27365,1
456,0
5637,0
28446,1
2699,0
30414,1
28530,1
9947,0
22361,1
22303,0
8778,1
25760,1
5136,0
31501,0
4375,0
27404,0
18196,1
15549,0
26238,0
15205,0
20502,0
14373,0
18529,0
25174,1
10847,0
26830,0
26502,0
13488,0
30486,0
22847,1
11922,0
26194,0
9479,0
31980,0
23629,0
4422,0
19288,0
8654,0
24841,0
25007,0
29612,0
195,0
20423,1
24180,1
7885,0
13329,1
30702,0
8881,0
30232,0
28129,0
13441,0
10875,0
21579,0
20898,0
2281,0
19455,0
32393,0
30711,0
2055,0
17503,0
25133,0
15010,0
738,0
133,0
29336,0
23920,0
17634,0
28751,0
13968,0
15679,1
5150,1
538,0
31669,1
8624,0
21290,0
7098,0
7469,0
11429,0
18459,1
1336,0
345,0
9521,1
880,0
22460,0
8271,0
29033,0
23704,0
7669,0
19494,1
811,0
8186,0
13401,0
28603,0
3238,0
5166,1
15320,1
24073,0
11642,0
1583,1
28006,0
24823,0
6145,0
23373,0
17810,0
31594,0
31444,0
669,0
24789,0
30406,0
27219,0
7289,0
32282,0
18544,0
29132,0
25743,1
18717,0
3840,0
29133,0
627,0
17186,1
6855,0
11729,0
5641,0
32549,0
4538,0
4359,1
18669,1
10846,0
15640,0
19305,0
26805,0
4559,1
27846,0
21454,0
28815,0
24454,1
8511,0
26662,0
27099,0
6797,1
12233,0
29523,1
1967,0
28343,0
204,0
3894,1
3640,0
22331,1
12785,0
1923,0
5474,0
27640,1
30132,0
839,0
17225,0
8522,0
26179,0
20812,0
25370,0
29307,0
15310,0
19378,1
14460,0
15726,1
6960,1
7089,0
19901,1
31822,0
5702,1
7243,0
20509,0
21885,1
634,0
12813,0
12017,0
10611,0
13815,0
8426,0
3494,1
29458,0
24062,1
12744,0
12815,0
7146,0
14895,0
27988,1
22540,0
10063,1
27183,0
19665,0
16940,0
27504,0
26810,1
3605,0
21999,0
21350,0
20627,0
2364,0
29768,0
21306,0
23610,0
22005,1
28748,1
23366,1
29055,1
5266,0
5223,0
12986,1
23587,1
28241,0
17552,0
8986,0
25629,1
28586,0
8493,0
10080,0
30111,1
22237,0
25302,1
3710,0
15544,0
15209,0
26501,0
25119,1
4168,0
29039,1
5364,0
22348,0
18938,1
3681,0
8023,1
23314,0
2122,0
17187,0
22631,1
5414,1
25871,0
15822,0
7043,1
9746,0
15531,0
21191,1
21887,1
29743,0
4069,0
16811,1
29967,0
25768,0
13302,0
17681,0
24143,0
471,0
3803,0
6755,0
11191,1
6821,0
14318,0
32459,0
14711,0
31000,1
30376,0
18667,0
14704,0
18787,0
30016,1
9731,1
24999,0
6629,0
11469,1
14489,0
7408,0
8701,0
29521,0
11433,0
22773,0
31374,0
28742,0
1066,1
32192,0
7480,0
1035,0
14570,1
510,0
32405,0
3871,0
17426,1
19646,0
8895,0
5875,1
29315,0
31192,0
21691,0
13212,1
28162,0
31630,0
7144,0
8491,0
9058,0
13332,0
13590,1
18385,1
23715,1
10239,0
20241,1
22701,0
28386,0
28608,0
18012,0
23791,0
21113,0
12464,0
19555,1
16538,0
2081,1
18222,0
20057,1
18691,0
13047,1
10261,0
24279,1
1297,0
8103,0
9653,0
23474,1
25814,0
30226,0
18965,0
12406,0
17207,1
13857,0
18698,0
11188,0
22556,0
13431,0
8490,1
23205,1
20566,0
4729,0
25544,0
9978,0
8863,0
23124,0
11962,1
22077,0
17946,0
18952,0
2578,1
24439,0
23440,0
19223,0
18343,0
14372,0
8998,0
14326,1
12527,0
21720,0
18999,1
13853,0
4484,0
10949,0
28049,0
13515,0
6806,0
8020,0
10191,0
10555,0
21389,0
29441,0
22932,0
23263,0
6828,0
21584,0
25908,1
30708,0
16817,0
22190,0
12707,0
12913,0
23046,0
32135,1
20608,0
14912,0
14236,1
11324,0
3540,1
641,0
8255,1
22528,0
4053,1
7188,0
9291,0
268,0
4406,0
27433,0
19152,0
14873,0
2687,1
13220,1
25533,0
2488,0
666,0
78,0
30277,1
7787,0
2532,0
8702,0
19352,0
8866,0
28307,0
6972,0
8120,0
24029,0
28989,1
31814,0
5099,1
14966,0
32118,0
2533,0
30719,0
19594,0
13670,0
17097,0
22519,1
17387,1
22148,0
10818,0
14255,0
5502,0
16665,0
30894,0
5052,0
14721,0
22478,0
15323,0
12874,1
7195,0
8643,1
21674,0
19079,0
25466,0
31609,1
15854,0
30570,0
8738,0
5238,1
11522,0
4951,1
3982,0
23821,0
31430,1
22613,1
12757,0
20133,0
15237,0
5211,1
25444,0
4565,0
2849,0
10161,0
5089,0
31913,0
23061,1
28045,0
27501,0
5673,0
2919,1
16295,1
9608,0
61,0
24067,1
20462,0
3659,1
11529,0
12615,0
23703,0
22124,0
19928,0
9324,1
32531,0
27653,0
18912,0
23687,0
31550,0
22269,0
3254,1
22585,0
4175,0
2825,0
31954,0
23982,1
10447,0
13700,0
5391,0
22929,0
29599,0
22740,0
31307,0
17856,0
12457,0
27852,0
7225,0
19579,0
21406,0
14384,1
202,1
378,0
31353,0
6262,0
4234,0
31910,0
14013,0
18732,0
16494,0
14362,0
14693,0
26938,1
8252,1
21303,0
15073,0
19191,0
3214,0
21360,0
32395,0
21733,1
28062,1
12849,0
30108,0
13919,0
2269,0
19791,1
10731,0
1153,0
30993,0
13777,1
24515,0
27411,1
18735,0
5967,0
11609,0
12325,0
1561,0
20246,0
3502,1
390,1
14536,0
17708,0
4341,1
18857,0
27442,1
25966,1
24298,0
30868,0
16868,0
21145,0
28175,0
5010,0
4672,0
26217,1
12822,0
11940,0
25794,1
4449,0
421,0
27864,0
28472,0
15702,0
24187,0
24581,0
3191,0
13521,1
16200,0
18239,0
22000,1
278,0
4159,0
30271,0
28541,0
14732,0
26864,0
8534,0
26702,0
2780,0
11282,0
16975,0
28675,1
4022,0
14201,0
15565,1
11582,1
9585,0
24859,1
27400,0
3501,0
13084,0
19212,0
20243,1
1942,0
26940,0
22485,0
27274,0
12800,1
5031,1
16095,0
469,1
17767,0
25401,0
22035,1
23367,0
1658,0
882,0
11298,0
29567,1
23462,0
25130,0
27267,0
16706,0
10513,0
17661,0
10235,0
22049,1
2273,0
8899,0
22109,0
14850,0
18681,1
20885,0
17470,0
16598,0
2280,0
21807,0
30212,1
18635,0
2855,0
1328,0
17789,1
63,1
20338,0
18712,0
5281,0
17984,0
29176,1
6489,0
3078,0
1558,0
32512,0
5516,0
1763,0
3801,0
29595,0
25719,0
22060,0
27234,0
23750,0
18748,0
29093,1
12013,0
5163,0
10254,0
6010,1
14562,1
19834,0
9465,1
18835,1
31979,0
4908,1
18655,0
24683,1
2735,0
4589,0
6834,1
3708,0
12143,1
6897,1
19967,0
3913,0
21292,0
14041,0
28236,0
10190,0
18834,0
20886,0
16178,0
24337,0
27122,1
2090,1
6782,0
25078,0
17280,0
29092,0
15521,0
5276,1
9890,1
3002,0
26451,0
29592,1
32165,0
31274,1
15122,0
4813,0
1287,0
1450,0
22496,0
16753,0
23937,0
32010,0
17546,0
31237,0
29155,0
4696,0
13830,1
7221,0
28793,0
19507,1
9900,1
26578,0
11654,0
6468,1
16218,0
16065,0
9309,0
19161,0
3725,0
12494,0
6549,0
2111,0
168,0
20959,0
5265,0
12947,0
14742,0
16170,1
23353,0
3854,0
2686,0
1102,0
3896,0
22391,0
2339,1
29610,0
20765,0
4787,0
27697,0
24711,0
2985,0
7114,0
13628,0
2983,0
15496,1
32521,0
23575,0
22748,1
10880,0
3874,0
8819,0
28467,0
5339,0
3385,0
11730,0
11462,0
30627,0
16371,0
934,1
7768,0
15020,0
7660,0
6875,0
4189,0
18315,1
15692,1
11169,0
27720,0
1973,0
17961,0
2676,0
19141,0
4875,1
23258,0
29,0
26525,0
3515,1
26696,0
28617,0
30348,1
15343,1
4304,1
20674,0
20296,0
21874,1
27376,0
7455,0
16275,0
1536,0
24016,0
24376,1
27770,0
29299,0
13263,0
24629,0
14439,0
14450,0
5442,0
22229,0
19203,0
27907,0
9825,0
10794,0
17467,0
5340,0
14898,0
25385,0
22503,1
2535,0
21452,0
13359,1
11132,0
5143,0
6260,0
1091,1
17494,0
6982,0
434,0
21476,1
24897,0
14621,0
17020,0
31999,0
6846,0
16979,1
20817,1
20391,1
29827,0
5087,0
24924,0
645,1
14457,0
24983,1
11577,1
1857,0
536,0
9332,0
29928,0
22339,0
26567,1
24030,0
20284,0
29764,0
14188,0
9602,0
32317,0
7180,0
18142,1
20549,1
24754,0
9357,0
30422,1
17393,1
8254,0
21964,0
17759,0
7005,0
20381,1
20395,0
20529,1
23249,1
10125,0
21040,1
15825,0
16473,0
410,0
654,0
2764,0
27278,0
24844,0
1428,0
18404,0
22264,0
18168,0
23150,0
13792,0
31539,0
13962,0
28924,1
6721,0
2138,0
17412,0
6635,0
12748,0
25690,0
4633,0
2581,0
12666,0
27256,0
26326,0
21148,0
30859,0
18116,0
24512,0
22781,0
46,0
8151,1
27992,0
16462,1
17703,0
16329,0
7559,1
12690,0
27796,1
21392,1
29350,0
12066,1
1317,0
26651,0
11607,0
24408,0
7590,1
14265,1
696,1
20867,1
508,0
1678,0
30621,1
23637,0
27118,1
3003,0
19859,1
2596,0
768,0
10838,0
31925,0
18946,0
30784,0
5852,0
16237,0
17925,0
29392,1
10658,1
20286,0
792,0
32255,0
9193,0
7175,0
2971,1
26168,1
1265,0
23017,0
26243,1
16273,0
21433,1
27428,1
29725,0
1556,0
2305,1
16982,0
17338,0
5532,1
966,1
15611,0
19672,0
22289,1
31246,0
27282,1
2840,1
3173,0
28664,0
21951,0
6178,0
22467,1
7009,0
20994,0
20756,0
24395,1
672,0
4423,0
7789,1
12158,0
32049,1
2636,0
4141,0
14636,0
17920,0
8842,0
12445,1
14366,1
8123,0
8513,0
19628,0
17542,0
9693,0
30043,1
6094,0
8614,1
18869,0
19667,0
18159,1
20162,1
29183,1
24822,0
24526,1
9130,1
343,0
26200,0
23627,1
30103,1
1273,0
24549,1
21719,0
16827,0
18186,0
12637,0
27636,0
22021,0
19370,1
32384,0
24878,0
22546,1
2381,0
2627,0
18200,0
30602,0
16562,0
24582,0
5116,0
19287,0
9563,0
19151,0
6498,0
2668,0
19204,1
22158,1
29813,0
8062,0
2963,0
5177,0
30282,0
87,0
5435,0
18460,0
2844,1
4160,0
27980,1
26593,1
28984,0
22899,0
1623,0
23927,0
23506,0
19341,1
23332,0
31956,0
29531,0
27936,0
11763,0
11743,0
29211,0
27403,0
15472,0
1026,0
20544,0
29791,0
22125,0
12394,1
6074,0
22024,0
7280,0
25720,0
17256,0
1095,0
28149,0
7852,0
31595,0
29170,0
31257,0
7542,0
16950,0
24483,1
1710,0
23614,0
13751,0
4895,0
4868,0
13015,1
13555,1
31700,0
17365,0
19605,0
13836,1
28306,0
23101,1
8959,0
28665,0
29358,1
7094,0
29975,0
7350,0
16333,0
8849,0
16664,0
15564,0
16214,0
7999,0
8405,0
6210,0
28618,0
13173,0
18079,0
9112,0
9692,0
14874,1
9783,0
10870,1
4218,0
19679,0
16199,0
13572,0
24598,0
8471,1
16878,0
12204,1
22389,1
22215,0
6967,0
3733,1
18619,0
1803,1
26653,0
25014,0
31697,1
617,0
15681,0
4870,1
12375,0
20172,0
14194,1
7377,1
23725,1
11384,1
26639,1
18461,0
211,1
30577,0
22915,0
32513,1
24845,0
7801,1
20216,1
16151,1
28416,0
13599,1
21133,0
10705,0
6717,0
12302,0
16269,1
29576,1
1875,1
3534,0
18319,0
682,1
15658,0
22935,0
15759,0
16554,0
27839,0
3076,0
22292,0
5219,0
8068,1
30354,0
2899,0
27549,0
6265,0
15453,1
29402,0
1906,0
31633,1
18316,0
8696,1
15418,1
13658,0
12691,0
6457,1
28272,1
9663,1
31512,1
16085,0
9116,0
21731,0
22974,0
846,0
9621,0
824,0
12984,0
17138,0
2708,0
3657,1
7384,0
11385,0
29686,0
11049,0
3197,0
6719,0
5560,1
6148,0
13775,0
29935,0
28318,1
14946,0
29430,1
32305,1
1779,1
14931,0
3882,1
15087,1
15280,0
3683,0
30542,0
11498,0
3660,0
11874,0
10593,0
9049,0
23319,1
29079,0
31012,0
15322,0
19256,0
4642,0
6093,0
16858,0
21265,0
32426,0
2915,0
22010,1
13586,0
12148,1
19707,1
20525,0
6061,0
13378,0
9919,0
17140,0
309,1
28429,0
31634,0
22248,0
18305,0
648,0
29585,1
32111,0
21465,0
17342,0
13305,0
11930,1
21873,0
16801,0
27866,0
22635,0
13762,1
25813,0
3481,0
25945,0
27642,0
7285,1
27613,0
29502,0
18889,0
15910,0
4569,0
15082,1
11410,1
32201,0
29086,0
32120,0
6190,0
13149,0
3724,1
15824,0
13461,0
6548,1
1891,0
29912,0
15401,0
21770,0
13114,1
22856,0
4065,0
27999,0
6762,0
29248,1
19030,0
28174,1
2037,0
22067,0
26600,1
7671,1
19346,1
30448,0
11154,0
19071,0
5073,1
31369,0
160,0
18467,0
12022,1
18310,0
30110,1
2063,1
25329,0
728,0
17597,1
27364,0
8032,0
18927,1
23753,0
28895,1
13060,0
6883,0
17641,0
28259,0
22435,0
1274,0
795,0
32478,0
30472,0
20855,0
31362,0
16828,0
18977,0
19316,0
6407,0
10311,0
8203,0
9888,0
24644,0
8035,0
19292,1
4513,0
11562,1
30144,0
745,1
5471,0
290,0
4546,1
12508,1
4665,0
23359,0
8510,1
30166,0
16184,0
27486,0
12444,0
22169,1
5209,0
12296,0
9774,1
24890,0
18592,0
31057,0
17451,0
25457,0
31122,0
13566,0
18247,0
2003,1
27678,1
27042,0
2903,0
985,0
18755,0
13615,0
22376,0
15446,0
26263,0
8232,0
10296,1
9889,0
13193,0
19849,1
15222,0
7993,0
30229,0
8722,1
23563,1
25121,1
107,0
167,0
20234,0
11270,0
23539,0
5131,0
22770,0
5779,0
3867,1
30304,0
29569,0
1864,1
2061,0
9635,0
31391,1
16698,0
9708,0
30409,0
8864,1
14503,0
12036,0
9198,1
20135,1
28498,0
32098,1
22427,1
32116,0
10392,0
21829,0
30019,0
8455,0
21352,0
6171,0
4492,1
27271,0
10710,0
8327,1
10836,0
3595,1
18128,0
3594,1
11213,0
28030,0
17060,0
16014,0
25746,0
5801,0
564,1
30107,0
15495,1
1015,0
16474,1
7767,0
15974,0
3780,0
13675,1
27079,1
21514,1
24489,0
11690,0
10570,0
342,1
3492,0
18638,0
22044,0
5367,0
21882,0
24827,0
19053,0
8879,1
16428,1
1953,0
28596,1
14993,1
12087,0
27149,1
23211,0
6201,0
5208,0
23550,1
19547,0
8411,0
21195,0
29262,0
23739,0
348,0
11478,0
6861,0
25074,0
32354,0
806,0
27338,0
10604,0
20047,1
18253,0
15996,0
7981,0
31014,0
15574,0
24144,0
31798,0
1253,0
31462,0
5972,0
30449,0
31953,1
31696,1
6766,0
26518,0
19210,0
31255,0
24740,0
5889,1
21168,0
16472,0
31716,0
25345,0
22006,0
3130,0
4920,0
5843,0
10219,1
2700,0
30388,0
4075,1
10509,0
26626,0
29373,0
25505,0
17084,0
5415,0
12020,0
5656,0
31472,0
1255,0
5019,0
29534,0
7232,0
23599,1
24436,1
12049,1
59,0
20672,0
6655,1
11417,0
31572,0
31711,0
1110,1
4212,0
20598,1
29926,0
21551,1
3749,1
30907,0
3367,0
28589,0
18627,0
9245,1
27929,0
30256,0
2261,0
726,0
3156,1
9882,0
29320,0
20792,0
30629,0
15053,0
12383,1
22604,0
22710,1
20314,0
26845,0
25707,1
16987,1
565,0
22720,1
9467,0
5839,1
11540,0
22417,0
27423,0
14159,0
22992,0
25874,0
11804,0
17825,0
26904,0
4570,0
21506,0
13931,0
22463,0
10879,1
13373,0
18446,0
25356,1
21049,0
11847,1
27407,0
29059,0
6509,0
19933,0
4117,0
30399,0
22991,1
30818,0
16401,0
26417,0
24717,0
3431,0
26009,0
31928,0
24891,1
24192,0
5135,0
4648,0
7143,1
10970,0
2283,0
21609,0
22919,1
17203,0
6417,0
21155,0
11509,0
9862,0
22399,1
1199,0
14616,0
8750,0
16176,1
6058,0
28660,0
318,0
18924,0
16305,0
12379,0
23165,0
4471,1
20418,0
11203,1
20411,0
13150,0
17330,1
9311,0
13720,0
24775,0
12466,0
18975,0
6254,0
30493,0
984,1
1070,0
9611,0
21300,0
31152,0
10444,1
3858,0
20160,1
10744,0
11941,0
31878,1
257,0
927,1
6006,0
29032,1
17521,0
2411,0
16908,1
2320,0
10200,0
10701,0
10563,0
9704,0
18522,0
19946,0
236,0
21786,0
28712,0
30997,0
20972,0
23125,0
13985,1
1284,1
2704,0
2898,0
14019,0
4057,0
5432,0
26736,0
21948,0
12102,0
1613,1
23073,0
8396,0
16646,0
3510,0
2784,0
6801,0
22960,0
32532,1
7207,1
15179,0
10209,0
12866,0
8266,1
25785,1
10431,1
12804,1
28192,0
2854,0
12390,0
4500,0
5212,0
15660,1
4567,0
32170,0
15779,0
6677,1
29787,1
15783,1
28384,0
26430,0
21233,0
23932,1
16614,0
20928,1
10831,1
20788,0
21305,0
3630,0
836,0
5296,0
26468,1
25371,0
3695,0
9864,0
15502,0
10042,1
8753,0
11421,0
21567,0
10735,0
20875,0
20248,1
30179,0
28797,0
6259,0
11458,0
13234,0
2918,0
6637,1
10007,0
15019,0
749,0
32068,0
17478,0
30339,1
18228,0
21205,1
25402,0
18207,0
29094,0
36,0
28920,0
16550,0
12353,0
18987,1
31317,0
5496,0
25972,1
20662,1
11806,0
28919,1
18561,0
2385,1
29678,0
1859,1
25391,0
20285,1
6054,0
12122,0
2624,1
114,0
23682,1
2853,0
26669,0
30198,0
21862,1
9178,0
7489,0
10549,0
14063,0
11066,1
28448,0
4704,1
9937,0
30515,0
26226,0
10944,0
12852,0
30950,1
3922,0
1141,0
32185,1
30569,0
26591,1
6543,0
17900,0
30297,1
26391,0
11011,0
2329,0
804,0
23624,0
5085,1
32013,0
30695,1
29285,1
3239,0
18190,0
10769,1
27995,0
29662,0
9584,0
9484,0
24622,0
7222,1
28783,0
15606,0
4650,0
3182,0
1149,1
27414,0
976,0
10021,0
27320,0
1221,0
1631,0
13710,1
14235,0
781,0
7242,0
27472,0
20350,0
24380,1
22286,0
5627,0
3713,0
24547,1
15391,0
13923,0
14203,0
1594,0
14118,1
28799,1
387,1
13004,0
14277,1
13845,0
22849,0
21445,0
27695,0
16867,0
31007,0
7980,0
22047,0
1247,0
16568,0
1809,0
10953,1
17212,0
11442,0
24150,0
27727,1
16765,1
29627,1
6228,0
19290,0
29281,0
19488,0
5957,0
6964,0
26319,0
13049,0
8259,0
16285,1
11732,0
11112,0
2109,1
4753,1
1434,0
12909,1
17054,1
29190,0
3110,0
17272,0
15775,1
5778,0
13415,0
7197,0
11545,1
3068,0
3335,0
13427,1
22160,0
10074,0
7063,0
21024,1
10669,0
11167,0
3479,0
12808,0
31221,0
27578,0
24482,1
17653,1
9122,0
1304,0
30764,0
2738,1
26812,0
28090,0
14816,1
1117,0
3930,0
3586,0
22242,0
21061,0
6532,0
21860,0
22481,0
8393,1
30396,0
27734,0
29037,0
21541,0
28239,0
14716,0
28860,0
31763,1
1388,0
12629,0
30437,0
9141,0
12702,0
27193,0
13883,0
11845,0
29741,1
6229,0
24114,0
22164,1
22863,0
19124,0
9079,1
27638,0
11776,0
16922,1
24557,0
7647,0
7934,0
27173,0
18702,1
22862,0
17847,0
18150,0
2141,0
7539,0
2249,1
11808,0
6487,1
13412,0
27377,0
6924,1
14140,0
2333,0
914,0
32557,1
6474,0
19042,0
26622,0
14433,1
17595,0
19644,1
25944,0
19018,0
16978,0
13705,0
17373,0
29954,1
3007,0
24399,0
24484,0
7069,0
30563,0
13851,0
5917,1
17094,0
27439,1
18507,0
29238,0
4389,1
4035,1
17832,0
14878,0
19135,0
7674,1
25922,0
14680,0
11819,0
18387,1
10404,0
1854,0
3161,0
19279,0
18318,0
11809,1
14239,0
12065,0
11306,0
14056,0
13760,0
4626,0
31439,0
26486,0
31156,0
18501,0
16786,0
13046,0
5225,0
31886,0
18695,1
24451,0
142,0
10774,0
14157,0
13301,1
2084,0
7867,1
1422,0
7751,0
32218,0
26963,1
22362,0
10815,1
23223,0
21622,0
575,1
22947,1
21295,0
5369,0
22677,0
27931,0
4059,0
11022,0
275,0
19238,0
26410,0
27289,0
14762,0
28229,1
22922,0
12159,0
1781,0
6687,0
10803,0
11053,0
27615,0
7682,0
1515,0
8555,0
13034,0
32094,0
20748,0
21414,1
25442,0
23904,1
5936,1
30694,0
3012,1
8241,0
12897,0
2561,0
30490,1
20644,0
5236,1
27559,0
19313,0
20859,0
5639,1
20794,0
20866,0
15046,0
22325,0
31874,0
15064,0
11726,1
11964,1
21252,1
22857,0
10278,0
5737,0
24358,0
19935,0
3826,0
4656,1
19689,0
18259,0
28945,0
17655,0
13113,0
1472,0
11476,0
3911,1
16894,0
17490,0
10657,1
13859,0
14609,1
23068,0
10055,0
12945,1
10442,0
26577,0
10482,1
24997,0
17388,1
16083,0
4799,0
6626,0
32183,1
24245,0
17707,0
14500,0
26188,1
27194,0
23279,1
27449,0
14810,0
32540,0
11248,0
25744,0
15370,1
1838,0
30214,0
20660,0
19938,1
3709,0
22661,0
8909,1
7995,1
23001,0
30532,0
14427,1
4839,0
21760,0
6221,0
19656,0
17091,0
21915,0
3205,0
5257,0
6528,1
27759,0
27350,0
27427,1
31198,1
3929,1
23169,0
5830,0
29465,0
13803,1
6575,0
3245,1
11484,1
30285,0
11857,1
20404,0
9334,0
17649,0
7878,1
18809,1
16672,0
29602,0
14190,0
19741,0
30287,0
16496,1
25644,0
25577,0
25268,0
23340,0
13844,0
16162,0
13752,0
12246,1
4785,0
27287,0
20163,1
6396,0
3972,0
10456,0
779,0
1280,0
13934,0
3811,0
6378,1
4105,0
6099,0
3159,1
13637,0
4381,1
26557,0
25535,0
8715,0
21938,1
6657,0
31646,1
19264,1
2216,0
32238,1
25084,1
17852,0
7932,0
8745,0
2665,1
4769,0
2887,0
8763,0
7893,1
16007,0
16350,0
28250,0
756,1
31724,0
13223,0
15422,0
21913,0
31271,1
25867,0
3989,0
28316,0
4489,0
9070,1
28405,0
25563,0
11133,0
30914,0
6283,0
130,0
31571,0
1311,0
31293,1
23483,0
3648,0
18250,1
14834,0
7757,1
19950,1
30603,0
28069,1
17754,0
15834,0
773,1
20682,0
21831,1
21353,0
3208,0
27034,0
3579,0
7988,0
1296,0
11323,0
24658,0
12313,0
6162,0
17176,0
2489,0
11561,1
32254,1
8197,0
27671,0
19409,0
13593,1
23438,0
28112,0
30897,0
22484,0
17652,0
18251,1
3851,0
10225,0
31047,0
31223,0
16814,0
1925,1
1644,0
5070,0
15421,0
2315,0
17631,0
29078,0
22166,0
9525,0
3599,1
14940,0
12422,0
25013,0
15556,1
17137,0
18240,1
26463,0
25000,0
28954,1
609,0
27592,1
18268,0
28137,0
24814,0
7745,1
30841,0
11460,0
8528,0
10813,1
3456,0
3949,0
1890,0
553,0
9261,0
18588,1
12034,0
27401,0
27887,0
15072,0
12250,0
29594,0
6428,0
31063,0
2950,1
16874,1
28700,1
29997,0
5773,0
17343,0
28868,1
23435,0
22917,0
1988,0
13493,0
6645,0
12519,1
21788,0
3344,0
2790,0
26102,0
16937,0
25260,1
23591,0
23034,0
13735,0
27923,1
20041,0
12294,0
15219,0
26224,0
7111,0
28940,1
23930,0
2969,0
19874,0
24685,0
7139,0
8657,0
6829,0
27032,1
26905,1
32250,1
13573,0
18110,0
25278,0
17942,0
29301,0
9721,0
17335,1
31218,0
5529,0
11176,1
22962,0
3698,1
0,0
28158,0
27375,0
19573,0
6878,0
2549,0
20981,0
23191,1
26623,0
26043,0
15221,0
8413,1
21515,0
5950,0
15125,1
21017,0
3322,0
16906,1
27560,0
29818,0
3512,0
27117,0
21413,0
18634,0
24957,0
30801,1
6125,0
27897,1
15244,1
12395,0
11966,0
28880,1
5213,0
3942,0
26482,0
26890,1
3374,0
17100,0
6247,0
9457,0
9879,0
5752,0
10569,0
25711,0
3711,0
19825,0
10645,0
29731,0
2507,0
11867,0
12001,0
28708,0
7473,0
4830,0
21954,0
337,0
17125,0
21129,0
9420,0
21958,0
5337,1
30662,0
26032,0
683,0
16029,0
27599,0
27473,0
4464,0
10498,0
10328,0
25513,0
977,1
22714,0
11093,1
13538,0
16959,0
28094,1
22483,0
11297,0
30188,1
7536,1
17193,0
10662,0
22834,0
9507,0
10860,1
3727,1
20245,0
4923,1
12867,1
27125,0
11915,0
23260,1
29138,1
28848,0
22180,0
20449,0
14487,1
30230,0
1541,0
20985,0
11096,0
23109,0
2989,0
24133,0
19048,0
29057,1
12965,0
26949,1
17801,1
20655,0
15161,1
7896,1
26393,0
13336,0
20180,0
822,0
19183,0
25518,0
26865,1
20083,0
14960,1
28735,1
23375,0
16213,0
967,0
23376,0
1690,0
18180,0
7130,0
20014,0
22019,0
9679,0
31373,0
5926,0
2975,0
26487,0
3845,1
13995,0
28723,1
2656,0
24155,0
16179,0
30838,0
10542,0
27341,0
20140,1
9315,0
5199,0
7390,0
1077,0
17523,0
22717,0
20103,0
29476,0
31853,0
18042,1
31072,0
8644,0
26881,0
18704,0
15346,0
9105,1
15867,0
5677,0
14907,0
4257,1
32350,0
29017,1
16290,0
18242,0
23310,1
14114,0
20353,1
10863,0
4205,0
17384,0
30440,0
317,0
11354,0
9770,0
1490,0
29480,0
10893,0
31064,0
7584,0
18273,0
13502,1
7274,0
7917,0
14941,0
11268,0
25568,0
8277,0
22620,1
8802,0
5808,0
5444,0
4226,0
27208,0
